Year, Latitude, Tilt Angle, Azimuth Angle
2018 ,28.58 ,10 ,-51

n, Time, Hour Angle, Declination, cosQ, cosQz, Ib, Id, Ig, F, It
147 ,6 : 30 ,82.5 ,0.371221 ,0.122957 ,0.280351 ,164.917 ,76.4726 ,241.389 ,0.899637 ,153.585
147 ,6 : 45 ,78.75 ,0.371221 ,0.179476 ,0.333186 ,216.635 ,84.5252 ,301.161 ,0.921227 ,208.465
147 ,7 : 0 ,75 ,0.371221 ,0.235808 ,0.385337 ,269.221 ,90.8261 ,360.047 ,0.936364 ,265.499
147 ,7 : 15 ,71.25 ,0.371221 ,0.291714 ,0.436582 ,321.92 ,95.8574 ,417.778 ,0.947354 ,323.561
147 ,7 : 30 ,67.5 ,0.371221 ,0.346953 ,0.4867 ,374.175 ,99.944 ,474.119 ,0.955564 ,381.762
147 ,7 : 45 ,63.75 ,0.371221 ,0.401289 ,0.535477 ,425.541 ,103.31 ,528.851 ,0.961839 ,439.376
147 ,8 : 0 ,60 ,0.371221 ,0.454489 ,0.582704 ,475.646 ,106.115 ,581.761 ,0.966729 ,495.799
147 ,8 : 15 ,56.25 ,0.371221 ,0.506326 ,0.628179 ,524.166 ,108.475 ,632.641 ,0.9706 ,550.534
147 ,8 : 30 ,52.5 ,0.371221 ,0.556578 ,0.671707 ,570.815 ,110.474 ,681.288 ,0.973706 ,603.184
147 ,8 : 45 ,48.75 ,0.371221 ,0.605029 ,0.713102 ,615.333 ,112.176 ,727.509 ,0.976225 ,653.441
147 ,9 : 0 ,45 ,0.371221 ,0.651472 ,0.752186 ,657.484 ,113.633 ,771.116 ,0.978285 ,701.078
147 ,9 : 15 ,41.25 ,0.371221 ,0.695708 ,0.788793 ,697.052 ,114.88 ,811.933 ,0.979981 ,745.94
147 ,9 : 30 ,37.5 ,0.371221 ,0.737547 ,0.822765 ,733.841 ,115.95 ,849.791 ,0.981383 ,787.928
147 ,9 : 45 ,33.75 ,0.371221 ,0.776811 ,0.853957 ,767.67 ,116.864 ,884.534 ,0.982544 ,826.981
147 ,10 : 0 ,30 ,0.371221 ,0.813332 ,0.882235 ,798.378 ,117.643 ,916.021 ,0.983506 ,863.065
147 ,10 : 15 ,26.25 ,0.371221 ,0.846952 ,0.907478 ,825.817 ,118.302 ,944.119 ,0.984299 ,896.149
147 ,10 : 30 ,22.5 ,0.371221 ,0.877529 ,0.929579 ,849.861 ,118.852 ,968.713 ,0.984947 ,926.193
147 ,10 : 45 ,18.75 ,0.371221 ,0.90493 ,0.948442 ,870.396 ,119.303 ,989.699 ,0.985469 ,953.135
147 ,11 : 0 ,15 ,0.371221 ,0.929039 ,0.963987 ,887.328 ,119.662 ,1006.99 ,0.985879 ,976.884
147 ,11 : 15 ,11.25 ,0.371221 ,0.949753 ,0.976147 ,900.579 ,119.936 ,1020.52 ,0.986188 ,997.317
147 ,11 : 30 ,7.5 ,0.371221 ,0.966982 ,0.98487 ,910.087 ,120.129 ,1030.22 ,0.986403 ,1014.28
147 ,11 : 45 ,3.75 ,0.371221 ,0.980653 ,0.990119 ,915.81 ,120.243 ,1036.05 ,0.98653 ,1027.62
147 ,12 : 0 ,0 ,0.371221 ,0.990708 ,0.991871 ,917.72 ,120.281 ,1038 ,0.986572 ,1037.17
147 ,12 : 15 ,-3.75 ,0.371221 ,0.997103 ,0.990119 ,915.81 ,120.243 ,1036.05 ,0.98653 ,1042.83
147 ,12 : 30 ,-7.5 ,0.371221 ,0.999811 ,0.98487 ,910.087 ,120.129 ,1030.22 ,0.986403 ,1044.62
147 ,12 : 45 ,-11.25 ,0.371221 ,0.998821 ,0.976147 ,900.579 ,119.936 ,1020.52 ,0.986188 ,1042.59
147 ,13 : 0 ,-15 ,0.371221 ,0.994136 ,0.963987 ,887.328 ,119.662 ,1006.99 ,0.985879 ,1036.8
147 ,13 : 15 ,-18.75 ,0.371221 ,0.985777 ,0.948442 ,870.396 ,119.303 ,989.699 ,0.985469 ,1027.33
147 ,13 : 30 ,-22.5 ,0.371221 ,0.973779 ,0.929579 ,849.861 ,118.852 ,968.713 ,0.984947 ,1014.19
147 ,13 : 45 ,-26.25 ,0.371221 ,0.958195 ,0.907478 ,825.817 ,118.302 ,944.119 ,0.984299 ,997.381
147 ,14 : 0 ,-30 ,0.371221 ,0.93909 ,0.882235 ,798.378 ,117.643 ,916.021 ,0.983506 ,976.87
147 ,14 : 15 ,-33.75 ,0.371221 ,0.916546 ,0.853957 ,767.67 ,116.864 ,884.534 ,0.982544 ,952.596
147 ,14 : 30 ,-37.5 ,0.371221 ,0.89066 ,0.822765 ,733.841 ,115.95 ,849.791 ,0.981383 ,924.492
147 ,14 : 45 ,-41.25 ,0.371221 ,0.861543 ,0.788793 ,697.052 ,114.88 ,811.933 ,0.979981 ,892.488
147 ,15 : 0 ,-45 ,0.371221 ,0.82932 ,0.752186 ,657.484 ,113.633 ,771.116 ,0.978285 ,856.535
147 ,15 : 15 ,-48.75 ,0.371221 ,0.794128 ,0.713102 ,615.333 ,112.176 ,727.509 ,0.976225 ,816.614
147 ,15 : 30 ,-52.5 ,0.371221 ,0.756118 ,0.671707 ,570.815 ,110.474 ,681.288 ,0.973706 ,772.753
147 ,15 : 45 ,-56.25 ,0.371221 ,0.715454 ,0.628179 ,524.166 ,108.475 ,632.641 ,0.9706 ,725.034
147 ,16 : 0 ,-60 ,0.371221 ,0.672308 ,0.582704 ,475.646 ,106.115 ,581.761 ,0.966729 ,673.598
147 ,16 : 15 ,-63.75 ,0.371221 ,0.626866 ,0.535477 ,425.541 ,103.31 ,528.851 ,0.961839 ,618.641
147 ,16 : 30 ,-67.5 ,0.371221 ,0.579323 ,0.4867 ,374.175 ,99.944 ,474.119 ,0.955564 ,560.408
147 ,16 : 45 ,-71.25 ,0.371221 ,0.529881 ,0.436582 ,321.92 ,95.8574 ,417.778 ,0.947354 ,499.177
147 ,17 : 0 ,-75 ,0.371221 ,0.478753 ,0.385337 ,269.221 ,90.8261 ,360.047 ,0.936364 ,435.236
147 ,17 : 15 ,-78.75 ,0.371221 ,0.426158 ,0.333186 ,216.635 ,84.5252 ,301.161 ,0.921227 ,368.856
147 ,17 : 30 ,-82.5 ,0.371221 ,0.372321 ,0.280351 ,164.917 ,76.4726 ,241.389 ,0.899637 ,300.273
147 ,17 : 45 ,-86.25 ,0.371221 ,0.317472 ,0.227059 ,115.172 ,65.9403 ,181.112 ,0.867441 ,229.697
148 ,5 : 0 ,105 ,0.374133 ,-0.205168 ,-0.0367254 ,-5032.98 ,17815.7 ,12782.7 ,-0.942496 ,-10323.9
148 ,5 : 15 ,101.25 ,0.374133 ,-0.152633 ,0.0153667 ,0.000169026 ,0.00142994 ,0.00159896 ,0.200245 ,-0.000248882
148 ,5 : 30 ,97.5 ,0.374133 ,-0.0988569 ,0.0681416 ,5.61143 ,10.7054 ,16.3169 ,0.569537 ,2.59273
148 ,5 : 45 ,93.75 ,0.374133 ,-0.0440704 ,0.121373 ,31.2279 ,33.4474 ,64.6754 ,0.732547 ,22.4617
148 ,6 : 0 ,90 ,0.374133 ,0.0114918 ,0.174834 ,70.2598 ,52.2425 ,122.502 ,0.818131 ,58.1077
148 ,6 : 15 ,86.25 ,0.374133 ,0.0675919 ,0.228295 ,116.289 ,66.2193 ,182.508 ,0.868355 ,103.415
148 ,6 : 30 ,82.5 ,0.374133 ,0.12399 ,0.281527 ,166.046 ,76.6745 ,242.72 ,0.900209 ,154.637
148 ,6 : 45 ,78.75 ,0.374133 ,0.180444 ,0.334302 ,217.746 ,84.6752 ,302.422 ,0.921605 ,209.508
148 ,7 : 0 ,75 ,0.374133 ,0.236712 ,0.386394 ,270.298 ,90.9402 ,361.238 ,0.936624 ,266.508
148 ,7 : 15 ,71.25 ,0.374133 ,0.292554 ,0.43758 ,322.955 ,95.9461 ,418.901 ,0.947539 ,324.52
148 ,7 : 30 ,67.5 ,0.374133 ,0.34773 ,0.487641 ,375.162 ,100.014 ,475.176 ,0.955699 ,382.662
148 ,7 : 45 ,63.75 ,0.374133 ,0.402004 ,0.536362 ,426.477 ,103.367 ,529.844 ,0.96194 ,440.209
148 ,8 : 0 ,60 ,0.374133 ,0.455144 ,0.583536 ,476.531 ,106.161 ,582.692 ,0.966806 ,496.562
148 ,8 : 15 ,56.25 ,0.374133 ,0.506922 ,0.628959 ,525 ,108.513 ,633.513 ,0.970661 ,551.226
148 ,8 : 30 ,52.5 ,0.374133 ,0.557117 ,0.672438 ,571.599 ,110.505 ,682.104 ,0.973754 ,603.806
148 ,8 : 45 ,48.75 ,0.374133 ,0.605513 ,0.713786 ,616.069 ,112.203 ,728.272 ,0.976263 ,653.994
148 ,9 : 0 ,45 ,0.374133 ,0.651903 ,0.752825 ,658.174 ,113.655 ,771.829 ,0.978316 ,701.566
148 ,9 : 15 ,41.25 ,0.374133 ,0.696089 ,0.78939 ,697.699 ,114.9 ,812.599 ,0.980007 ,746.367
148 ,9 : 30 ,37.5 ,0.374133 ,0.737881 ,0.823324 ,734.446 ,115.967 ,850.413 ,0.981405 ,788.299
148 ,9 : 45 ,33.75 ,0.374133 ,0.7771 ,0.85448 ,768.238 ,116.879 ,885.117 ,0.982563 ,827.302
148 ,10 : 0 ,30 ,0.374133 ,0.813579 ,0.882726 ,798.911 ,117.656 ,916.568 ,0.983522 ,863.341
148 ,10 : 15 ,26.25 ,0.374133 ,0.847161 ,0.907941 ,826.32 ,118.313 ,944.634 ,0.984313 ,896.385
148 ,10 : 30 ,22.5 ,0.374133 ,0.877702 ,0.930016 ,850.337 ,118.862 ,969.199 ,0.98496 ,926.394
148 ,10 : 45 ,18.75 ,0.374133 ,0.905073 ,0.948858 ,870.849 ,119.312 ,990.161 ,0.98548 ,953.307
148 ,11 : 0 ,15 ,0.374133 ,0.929154 ,0.964385 ,887.762 ,119.671 ,1007.43 ,0.985889 ,977.032
148 ,11 : 15 ,11.25 ,0.374133 ,0.949844 ,0.976531 ,900.998 ,119.945 ,1020.94 ,0.986197 ,997.447
148 ,11 : 30 ,7.5 ,0.374133 ,0.967054 ,0.985244 ,910.495 ,120.137 ,1030.63 ,0.986412 ,1014.4
148 ,11 : 45 ,3.75 ,0.374133 ,0.98071 ,0.990487 ,916.211 ,120.251 ,1036.46 ,0.986539 ,1027.72
148 ,12 : 0 ,0 ,0.374133 ,0.990753 ,0.992237 ,918.119 ,120.289 ,1038.41 ,0.986581 ,1037.26
148 ,12 : 15 ,-3.75 ,0.374133 ,0.997141 ,0.990487 ,916.211 ,120.251 ,1036.46 ,0.986539 ,1042.92
148 ,12 : 30 ,-7.5 ,0.374133 ,0.999846 ,0.985244 ,910.495 ,120.137 ,1030.63 ,0.986412 ,1044.7
148 ,12 : 45 ,-11.25 ,0.374133 ,0.998857 ,0.976531 ,900.998 ,119.945 ,1020.94 ,0.986197 ,1042.67
148 ,13 : 0 ,-15 ,0.374133 ,0.994177 ,0.964385 ,887.762 ,119.671 ,1007.43 ,0.985889 ,1036.89
148 ,13 : 15 ,-18.75 ,0.374133 ,0.985828 ,0.948858 ,870.849 ,119.312 ,990.161 ,0.98548 ,1027.42
148 ,13 : 30 ,-22.5 ,0.374133 ,0.973844 ,0.930016 ,850.337 ,118.862 ,969.199 ,0.98496 ,1014.3
148 ,13 : 45 ,-26.25 ,0.374133 ,0.958277 ,0.907941 ,826.32 ,118.313 ,944.634 ,0.984313 ,997.511
148 ,14 : 0 ,-30 ,0.374133 ,0.939193 ,0.882726 ,798.911 ,117.656 ,916.568 ,0.983522 ,977.028
148 ,14 : 15 ,-33.75 ,0.374133 ,0.916675 ,0.85448 ,768.238 ,116.879 ,885.117 ,0.982563 ,952.79
148 ,14 : 30 ,-37.5 ,0.374133 ,0.890819 ,0.823324 ,734.446 ,115.967 ,850.413 ,0.981405 ,924.728
148 ,14 : 45 ,-41.25 ,0.374133 ,0.861735 ,0.78939 ,697.699 ,114.9 ,812.599 ,0.980007 ,892.773
148 ,15 : 0 ,-45 ,0.374133 ,0.829549 ,0.752825 ,658.174 ,113.655 ,771.829 ,0.978316 ,856.877
148 ,15 : 15 ,-48.75 ,0.374133 ,0.794397 ,0.713786 ,616.069 ,112.203 ,728.272 ,0.976263 ,817.02
148 ,15 : 30 ,-52.5 ,0.374133 ,0.75643 ,0.672438 ,571.599 ,110.505 ,682.104 ,0.973754 ,773.23
148 ,15 : 45 ,-56.25 ,0.374133 ,0.715812 ,0.628959 ,525 ,108.513 ,633.513 ,0.970661 ,725.589
148 ,16 : 0 ,-60 ,0.374133 ,0.672715 ,0.583536 ,476.531 ,106.161 ,582.692 ,0.966806 ,674.236
148 ,16 : 15 ,-63.75 ,0.374133 ,0.627325 ,0.536362 ,426.477 ,103.367 ,529.844 ,0.96194 ,619.368
148 ,16 : 30 ,-67.5 ,0.374133 ,0.579836 ,0.487641 ,375.162 ,100.014 ,475.176 ,0.955699 ,561.23
148 ,16 : 45 ,-71.25 ,0.374133 ,0.53045 ,0.43758 ,322.955 ,95.9461 ,418.901 ,0.947539 ,500.099
148 ,17 : 0 ,-75 ,0.374133 ,0.479381 ,0.386394 ,270.298 ,90.9402 ,361.238 ,0.936624 ,436.264
148 ,17 : 15 ,-78.75 ,0.374133 ,0.426846 ,0.334302 ,217.746 ,84.6752 ,302.422 ,0.921605 ,370.001
148 ,17 : 30 ,-82.5 ,0.374133 ,0.37307 ,0.281527 ,166.046 ,76.6745 ,242.72 ,0.900209 ,301.546
148 ,17 : 45 ,-86.25 ,0.374133 ,0.318283 ,0.228295 ,116.289 ,66.2193 ,182.508 ,0.868355 ,231.112
149 ,5 : 0 ,105 ,0.376934 ,-0.203813 ,-0.0352454 ,-5913.63 ,21812 ,15898.3 ,-0.882289 ,-12408.5
149 ,5 : 15 ,101.25 ,0.376934 ,-0.151336 ,0.0167892 ,0.000490057 ,0.00379454 ,0.0042846 ,0.215671 ,-0.000622528
149 ,5 : 30 ,97.5 ,0.376934 ,-0.097619 ,0.0695059 ,6.02317 ,11.2654 ,17.2886 ,0.575405 ,2.83713
149 ,5 : 45 ,93.75 ,0.376934 ,-0.042893 ,0.122679 ,32.0575 ,33.9706 ,66.0281 ,0.735303 ,23.1296
149 ,6 : 0 ,90 ,0.376934 ,0.0126079 ,0.176081 ,71.2697 ,52.6183 ,123.888 ,0.819609 ,58.9968
149 ,6 : 15 ,86.25 ,0.376934 ,0.0686462 ,0.229482 ,117.363 ,66.4855 ,183.849 ,0.869223 ,104.399
149 ,6 : 30 ,82.5 ,0.376934 ,0.124982 ,0.282656 ,167.131 ,76.8673 ,243.998 ,0.900754 ,155.65
149 ,6 : 45 ,78.75 ,0.376934 ,0.181373 ,0.335372 ,218.813 ,84.8184 ,303.632 ,0.921966 ,210.509
149 ,7 : 0 ,75 ,0.376934 ,0.23758 ,0.387407 ,271.331 ,91.0492 ,362.381 ,0.936872 ,267.476
149 ,7 : 15 ,71.25 ,0.376934 ,0.29336 ,0.438536 ,323.946 ,96.0308 ,419.977 ,0.947716 ,325.44
149 ,7 : 30 ,67.5 ,0.376934 ,0.348475 ,0.488542 ,376.107 ,100.081 ,476.188 ,0.955828 ,383.523
149 ,7 : 45 ,63.75 ,0.376934 ,0.40269 ,0.53721 ,427.374 ,103.421 ,530.794 ,0.962037 ,441.007
149 ,8 : 0 ,60 ,0.376934 ,0.455771 ,0.584331 ,477.378 ,106.205 ,583.583 ,0.96688 ,497.292
149 ,8 : 15 ,56.25 ,0.376934 ,0.507492 ,0.629704 ,525.797 ,108.549 ,634.346 ,0.970718 ,551.887
149 ,8 : 30 ,52.5 ,0.376934 ,0.557631 ,0.673135 ,572.348 ,110.535 ,682.883 ,0.9738 ,604.399
149 ,8 : 45 ,48.75 ,0.376934 ,0.605973 ,0.714437 ,616.771 ,112.228 ,728.999 ,0.9763 ,654.521
149 ,9 : 0 ,45 ,0.376934 ,0.652312 ,0.753434 ,658.831 ,113.677 ,772.508 ,0.978346 ,702.03
149 ,9 : 15 ,41.25 ,0.376934 ,0.696449 ,0.789959 ,698.314 ,114.918 ,813.232 ,0.980031 ,746.772
149 ,9 : 30 ,37.5 ,0.376934 ,0.738195 ,0.823855 ,735.022 ,115.983 ,851.004 ,0.981425 ,788.65
149 ,9 : 45 ,33.75 ,0.376934 ,0.777371 ,0.854976 ,768.777 ,116.893 ,885.67 ,0.982581 ,827.604
149 ,10 : 0 ,30 ,0.376934 ,0.81381 ,0.883191 ,799.417 ,117.669 ,917.086 ,0.983537 ,863.599
149 ,10 : 15 ,26.25 ,0.376934 ,0.847355 ,0.908378 ,826.796 ,118.325 ,945.12 ,0.984326 ,896.604
149 ,10 : 30 ,22.5 ,0.376934 ,0.877863 ,0.930429 ,850.786 ,118.872 ,969.659 ,0.984971 ,926.58
149 ,10 : 45 ,18.75 ,0.376934 ,0.905203 ,0.94925 ,871.276 ,119.321 ,990.598 ,0.985491 ,953.465
149 ,11 : 0 ,15 ,0.376934 ,0.929258 ,0.96476 ,888.171 ,119.68 ,1007.85 ,0.985899 ,977.167
149 ,11 : 15 ,11.25 ,0.376934 ,0.949925 ,0.976893 ,901.392 ,119.953 ,1021.34 ,0.986206 ,997.563
149 ,11 : 30 ,7.5 ,0.376934 ,0.967116 ,0.985596 ,910.879 ,120.145 ,1031.02 ,0.986421 ,1014.5
149 ,11 : 45 ,3.75 ,0.376934 ,0.980756 ,0.990833 ,916.589 ,120.259 ,1036.85 ,0.986547 ,1027.81
149 ,12 : 0 ,0 ,0.376934 ,0.990788 ,0.992582 ,918.495 ,120.297 ,1038.79 ,0.986589 ,1037.34
149 ,12 : 15 ,-3.75 ,0.376934 ,0.997169 ,0.990833 ,916.589 ,120.259 ,1036.85 ,0.986547 ,1043
149 ,12 : 30 ,-7.5 ,0.376934 ,0.999871 ,0.985596 ,910.879 ,120.145 ,1031.02 ,0.986421 ,1044.77
149 ,12 : 45 ,-11.25 ,0.376934 ,0.998883 ,0.976893 ,901.392 ,119.953 ,1021.34 ,0.986206 ,1042.74
149 ,13 : 0 ,-15 ,0.376934 ,0.994209 ,0.96476 ,888.171 ,119.68 ,1007.85 ,0.985899 ,1036.96
149 ,13 : 15 ,-18.75 ,0.376934 ,0.985868 ,0.94925 ,871.276 ,119.321 ,990.598 ,0.985491 ,1027.51
149 ,13 : 30 ,-22.5 ,0.376934 ,0.973898 ,0.930429 ,850.786 ,118.872 ,969.659 ,0.984971 ,1014.4
149 ,13 : 45 ,-26.25 ,0.376934 ,0.958348 ,0.908378 ,826.796 ,118.325 ,945.12 ,0.984326 ,997.629
149 ,14 : 0 ,-30 ,0.376934 ,0.939286 ,0.883191 ,799.417 ,117.669 ,917.086 ,0.983537 ,977.173
149 ,14 : 15 ,-33.75 ,0.376934 ,0.916793 ,0.854976 ,768.777 ,116.893 ,885.67 ,0.982581 ,952.968
149 ,14 : 30 ,-37.5 ,0.376934 ,0.890965 ,0.823855 ,735.022 ,115.983 ,851.004 ,0.981425 ,924.947
149 ,14 : 45 ,-41.25 ,0.376934 ,0.861913 ,0.789959 ,698.314 ,114.918 ,813.232 ,0.980031 ,893.041
149 ,15 : 0 ,-45 ,0.376934 ,0.829762 ,0.753434 ,658.831 ,113.677 ,772.508 ,0.978346 ,857.199
149 ,15 : 15 ,-48.75 ,0.376934 ,0.794649 ,0.714437 ,616.771 ,112.228 ,728.999 ,0.9763 ,817.404
149 ,15 : 30 ,-52.5 ,0.376934 ,0.756724 ,0.673135 ,572.348 ,110.535 ,682.883 ,0.9738 ,773.682
149 ,15 : 45 ,-56.25 ,0.376934 ,0.716151 ,0.629704 ,525.797 ,108.549 ,634.346 ,0.970718 ,726.116
149 ,16 : 0 ,-60 ,0.376934 ,0.673102 ,0.584331 ,477.378 ,106.205 ,583.583 ,0.96688 ,674.843
149 ,16 : 15 ,-63.75 ,0.376934 ,0.627762 ,0.53721 ,427.374 ,103.421 ,530.794 ,0.962037 ,620.061
149 ,16 : 30 ,-67.5 ,0.376934 ,0.580325 ,0.488542 ,376.107 ,100.081 ,476.188 ,0.955828 ,562.014
149 ,16 : 45 ,-71.25 ,0.376934 ,0.530994 ,0.438536 ,323.946 ,96.0308 ,419.977 ,0.947716 ,500.98
149 ,17 : 0 ,-75 ,0.376934 ,0.479981 ,0.387407 ,271.331 ,91.0492 ,362.381 ,0.936872 ,437.249
149 ,17 : 15 ,-78.75 ,0.376934 ,0.427503 ,0.335372 ,218.813 ,84.8184 ,303.632 ,0.921966 ,371.097
149 ,17 : 30 ,-82.5 ,0.376934 ,0.373787 ,0.282656 ,167.131 ,76.8673 ,243.998 ,0.900754 ,302.765
149 ,17 : 45 ,-86.25 ,0.376934 ,0.319061 ,0.229482 ,117.363 ,66.4855 ,183.849 ,0.869223 ,232.468
150 ,5 : 0 ,105 ,0.379623 ,-0.20251 ,-0.0338241 ,-7008.48 ,26936.4 ,19928 ,-0.827067 ,-15049.8
150 ,5 : 15 ,101.25 ,0.379623 ,-0.150089 ,0.0181549 ,0.0011712 ,0.00838648 ,0.00955767 ,0.230064 ,-0.00129532
150 ,5 : 30 ,97.5 ,0.379623 ,-0.0964296 ,0.0708153 ,6.4325 ,11.8085 ,18.241 ,0.580924 ,3.08351
150 ,5 : 45 ,93.75 ,0.379623 ,-0.0417621 ,0.123932 ,32.8605 ,34.4696 ,67.3301 ,0.737908 ,23.778
150 ,6 : 0 ,90 ,0.379623 ,0.0136795 ,0.177276 ,72.2417 ,52.9762 ,125.218 ,0.82101 ,59.8537
150 ,6 : 15 ,86.25 ,0.379623 ,0.0696579 ,0.230621 ,118.396 ,66.7391 ,185.135 ,0.870047 ,105.345
150 ,6 : 30 ,82.5 ,0.379623 ,0.125933 ,0.283737 ,168.171 ,77.051 ,245.222 ,0.901273 ,156.621
150 ,6 : 45 ,78.75 ,0.379623 ,0.182265 ,0.336398 ,219.836 ,84.955 ,304.791 ,0.922308 ,211.47
150 ,7 : 0 ,75 ,0.379623 ,0.238411 ,0.388377 ,272.321 ,91.1532 ,363.474 ,0.937108 ,268.404
150 ,7 : 15 ,71.25 ,0.379623 ,0.294132 ,0.439452 ,324.895 ,96.1116 ,421.007 ,0.947884 ,326.321
150 ,7 : 30 ,67.5 ,0.379623 ,0.349188 ,0.489404 ,377.011 ,100.145 ,477.156 ,0.955951 ,384.348
150 ,7 : 45 ,63.75 ,0.379623 ,0.403345 ,0.53802 ,428.23 ,103.472 ,531.702 ,0.962129 ,441.769
150 ,8 : 0 ,60 ,0.379623 ,0.456369 ,0.585091 ,478.186 ,106.247 ,584.433 ,0.966951 ,497.988
150 ,8 : 15 ,56.25 ,0.379623 ,0.508035 ,0.630415 ,526.558 ,108.583 ,635.141 ,0.970773 ,552.518
150 ,8 : 30 ,52.5 ,0.379623 ,0.55812 ,0.6738 ,573.062 ,110.564 ,683.626 ,0.973843 ,604.963
150 ,8 : 45 ,48.75 ,0.379623 ,0.606411 ,0.715058 ,617.439 ,112.253 ,729.692 ,0.976335 ,655.021
150 ,9 : 0 ,45 ,0.379623 ,0.6527 ,0.754013 ,659.456 ,113.697 ,773.154 ,0.978374 ,702.47
150 ,9 : 15 ,41.25 ,0.379623 ,0.69679 ,0.790498 ,698.898 ,114.936 ,813.834 ,0.980055 ,747.156
150 ,9 : 30 ,37.5 ,0.379623 ,0.738492 ,0.824358 ,735.568 ,115.998 ,851.565 ,0.981445 ,788.981
150 ,9 : 45 ,33.75 ,0.379623 ,0.777626 ,0.855447 ,769.287 ,116.907 ,886.194 ,0.982597 ,827.887
150 ,10 : 0 ,30 ,0.379623 ,0.814026 ,0.883632 ,799.895 ,117.681 ,917.576 ,0.983552 ,863.84
150 ,10 : 15 ,26.25 ,0.379623 ,0.847535 ,0.908791 ,827.245 ,118.335 ,945.581 ,0.984339 ,896.809
150 ,10 : 30 ,22.5 ,0.379623 ,0.87801 ,0.930819 ,851.211 ,118.882 ,970.092 ,0.984982 ,926.753
150 ,10 : 45 ,18.75 ,0.379623 ,0.905321 ,0.94962 ,871.679 ,119.33 ,991.009 ,0.985501 ,953.61
150 ,11 : 0 ,15 ,0.379623 ,0.92935 ,0.965113 ,888.555 ,119.688 ,1008.24 ,0.985908 ,977.29
150 ,11 : 15 ,11.25 ,0.379623 ,0.949995 ,0.977233 ,901.763 ,119.96 ,1021.72 ,0.986215 ,997.668
150 ,11 : 30 ,7.5 ,0.379623 ,0.967168 ,0.985927 ,911.24 ,120.152 ,1031.39 ,0.986429 ,1014.59
150 ,11 : 45 ,3.75 ,0.379623 ,0.980794 ,0.991159 ,916.943 ,120.266 ,1037.21 ,0.986555 ,1027.89
150 ,12 : 0 ,0 ,0.379623 ,0.990815 ,0.992905 ,918.847 ,120.304 ,1039.15 ,0.986597 ,1037.41
150 ,12 : 15 ,-3.75 ,0.379623 ,0.997189 ,0.991159 ,916.943 ,120.266 ,1037.21 ,0.986555 ,1043.06
150 ,12 : 30 ,-7.5 ,0.379623 ,0.999888 ,0.985927 ,911.24 ,120.152 ,1031.39 ,0.986429 ,1044.83
150 ,12 : 45 ,-11.25 ,0.379623 ,0.998901 ,0.977233 ,901.763 ,119.96 ,1021.72 ,0.986215 ,1042.8
150 ,13 : 0 ,-15 ,0.379623 ,0.994232 ,0.965113 ,888.555 ,119.688 ,1008.24 ,0.985908 ,1037.02
150 ,13 : 15 ,-18.75 ,0.379623 ,0.9859 ,0.94962 ,871.679 ,119.33 ,991.009 ,0.985501 ,1027.58
150 ,13 : 30 ,-22.5 ,0.379623 ,0.973942 ,0.930819 ,851.211 ,118.882 ,970.092 ,0.984982 ,1014.48
150 ,13 : 45 ,-26.25 ,0.379623 ,0.958409 ,0.908791 ,827.245 ,118.335 ,945.581 ,0.984339 ,997.734
150 ,14 : 0 ,-30 ,0.379623 ,0.939367 ,0.883632 ,799.895 ,117.681 ,917.576 ,0.983552 ,977.304
150 ,14 : 15 ,-33.75 ,0.379623 ,0.916898 ,0.855447 ,769.287 ,116.907 ,886.194 ,0.982597 ,953.133
150 ,14 : 30 ,-37.5 ,0.379623 ,0.891098 ,0.824358 ,735.568 ,115.998 ,851.565 ,0.981445 ,925.15
150 ,14 : 45 ,-41.25 ,0.379623 ,0.862078 ,0.790498 ,698.898 ,114.936 ,813.834 ,0.980055 ,893.29
150 ,15 : 0 ,-45 ,0.379623 ,0.829961 ,0.754013 ,659.456 ,113.697 ,773.154 ,0.978374 ,857.501
150 ,15 : 15 ,-48.75 ,0.379623 ,0.794885 ,0.715058 ,617.439 ,112.253 ,729.692 ,0.976335 ,817.765
150 ,15 : 30 ,-52.5 ,0.379623 ,0.757001 ,0.6738 ,573.062 ,110.564 ,683.626 ,0.973843 ,774.11
150 ,15 : 45 ,-56.25 ,0.379623 ,0.716471 ,0.630415 ,526.558 ,108.583 ,635.141 ,0.970773 ,726.615
150 ,16 : 0 ,-60 ,0.379623 ,0.673468 ,0.585091 ,478.186 ,106.247 ,584.433 ,0.966951 ,675.42
150 ,16 : 15 ,-63.75 ,0.379623 ,0.628176 ,0.53802 ,428.23 ,103.472 ,531.702 ,0.962129 ,620.72
150 ,16 : 30 ,-67.5 ,0.379623 ,0.58079 ,0.489404 ,377.011 ,100.145 ,477.156 ,0.955951 ,562.761
150 ,16 : 45 ,-71.25 ,0.379623 ,0.531512 ,0.439452 ,324.895 ,96.1116 ,421.007 ,0.947884 ,501.82
150 ,17 : 0 ,-75 ,0.379623 ,0.480553 ,0.388377 ,272.321 ,91.1532 ,363.474 ,0.937108 ,438.189
150 ,17 : 15 ,-78.75 ,0.379623 ,0.428132 ,0.336398 ,219.836 ,84.955 ,304.791 ,0.922308 ,372.144
150 ,17 : 30 ,-82.5 ,0.379623 ,0.374473 ,0.283737 ,168.171 ,77.051 ,245.222 ,0.901273 ,303.93
